REPORT_YEAR,COUNT_,COUNT_CLEARED
2023,13,7
2022,19,10
2022,5,3
2023,11,2
2020,6,3
2021,130,112
2023,29,2
2021,79,40
2020,29,9
2022,4,1
2022,15,3
2020,1,1
2020,36,12
2020,3,3
2020,89,64
2021,50,34
2022,20,13
2022,42,3
2020,16,7
2021,134,5
2020,7,1
2023,118,107
2022,36,27
2022,131,1
2020,14,13
2021,20,15
2023,17,9
2023,98,88
2020,11,9
2020,162,20
2022,20,2
2020,1,1
2021,10,3
2021,27,4
2023,6,2
2023,9,1
2020,25,1
2021,2,1
2020,59,14
2022,9,3
2020,29,23
2023,11,7
2022,2,2
2021,57,8
2023,2,2
2023,57,18
2020,8,7
2022,55,26
2020,67,46
2022,3,1
2022,2,2
2020,13,12
2021,11,2
2020,4,2
2020,25,10
2021,5,3
2022,22,10
2020,1,1
2023,522,274
2023,43,33
2021,14,13
2020,230,54
2023,4,3
2021,50,4
2021,25,3
2020,14,1
2021,107,4
2021,2,2
2023,190,161
2020,32,14
2020,55,8
2022,5,5
2020,10,1
2022,19,6
2020,30,16
2023,19,7
2022,8,2
2022,5,3
2023,23,14
2021,1,1
2020,3,2
2020,5,1
2022,4,4
2020,6,2
2021,486,82
2020,4,1
2020,50,35
2020,99,22
2023,14,7
2020,97,58
2020,3,3
2021,2,2
2023,500,65
2020,8,1
2021,103,62
2022,2,1
2022,3,3
2021,43,28
2022,6,5
2020,1,1
2022,118,106
2023,14,2
2022,63,11
2022,56,8
2023,10,3
2023,67,39
2022,3,1
2023,11,2
2022,13,5
2020,3,3
2020,60,15
2022,4,1
2022,53,35
2021,5,4
2023,20,11
2020,3,3
2020,13,11
2021,3,3
2020,3,3
2022,5,5
2022,7,1
2022,6,5
2020,8,6
2020,15,13
2023,46,2
2023,6,4
2022,24,15
2023,9,2
2021,1,1
2023,2,1
2021,2,1
2021,20,4
2021,70,3
2020,17,1
2023,33,31
2020,21,4
2023,121,76
2023,7,4
2020,3,1
2022,51,39
2021,3,1
2020,20,9
2022,125,103
2023,11,10
2021,104,72
2021,37,34
2021,6,4
2023,4,1
2020,2,2
2023,4,2
2021,106,34
2022,1,1
2023,22,11
2022,30,5
2023,26,15
2021,1,1
2023,46,24
2022,16,1
2021,5,1
2021,8,6
2023,7,7
2020,4,4
2020,6,6
2020,2,1
2022,21,2
2022,3,3
2021,47,25
2023,99,8
2021,46,38
2022,14,9
2022,5,1
2023,250,155
2022,1,1
2023,9,2
2023,38,24
2021,11,4
2022,226,139
2023,19,2
2023,14,7
2021,38,26
2021,11,2
2023,6,4
2023,982,156
2022,4,4
2023,21,10
2022,20,18
2021,9,2
2020,62,18
2020,21,8
2023,17,10
2020,6,1
2020,9,6
2023,39,6
2022,103,4
2022,21,14
2022,5,2
2023,5,4
2020,30,17
2022,6,2
2021,1,1
2022,46,2
2022,2,1
2022,1,1
2020,12,5
2021,13,3
2020,15,5
2022,16,11
2022,113,37
2023,18,13
2020,29,10
2023,36,6
2022,2,2
2021,16,11
2023,29,3
2023,75,3
2022,18,16
2023,81,23
2021,54,4
2020,3,1
2021,5,2
2021,295,53
2020,28,5
2021,2,1
2021,3,3
2023,6,5
2020,38,12
2023,44,4
2022,10,3
2022,7,5
2022,59,50
2022,1,1
2023,126,103
2023,3,3
2022,29,3
2023,7,2
2023,8,2
2021,1,1
2023,39,36
2021,10,7
2023,4,3
2020,7,2
2023,176,154
2022,8,7
2020,27,6
2023,6,2
2022,32,11
2021,3,3
2022,22,14
2023,3,3
2020,35,20
2020,2,1
2023,31,26
2020,5,4
2020,6,1
2020,63,19
2023,66,47
2023,33,8
2023,110,33
2021,8,4
2020,96,87
2020,1,1
2023,66,51
2020,49,16
2020,30,25
2021,3,2
2020,24,4
2022,19,2
2021,10,2
2021,19,1
2022,24,20
2022,13,8
2023,3,3
2023,1,1
2020,6,2
2021,6,4
2021,3,1
2023,3,1
2022,1,1
2020,1,1
2022,13,6
2023,2,1
2020,2,2
2023,12,11
2023,12,1
2023,2,1
2020,21,9
2021,457,268
2021,3,3
2021,999,112
2020,10,9
2020,2,2
2023,21,10
2020,8,5
2023,6,3
2022,3,3
2022,8,6
2020,11,4
2020,63,2
2020,9,4
2021,145,3
2020,40,25
2022,14,1
2021,4,1
2023,352,35
2020,5,5
2022,28,1
2022,16,5
2023,6,1
2020,27,18
2023,8,1
2020,61,8
2020,1,1
2021,7,2
2023,18,8
2022,61,5
2022,188,56
2021,34,26
2020,83,55
2021,4,3
2020,5,5
2023,1,1
2020,253,81
2023,13,6
2023,403,78
2022,4,2
2020,60,1
2023,55,5
2021,2,2
2021,36,9
2023,93,1
2023,3,3
2021,8,8
2020,17,16
2022,7,6
2021,8,4
2021,7,6
2022,12,1
2023,22,14
2023,13,11
2020,2,1
2022,22,12
2022,1,1
2023,59,8
2023,9,2
2021,34,1
2021,7,6
2022,103,60
2021,16,3
2020,5,4
2020,2,2
2023,154,107
2023,12,1
2021,76,50
2023,7,4
2022,3,3
2021,17,2
2023,31,24
2020,18,18
2021,2,2
2022,11,8
2023,6,1
2022,41,2
2020,10,10
2021,15,15
2022,11,10
2020,28,2
2021,16,12
2021,553,346
2021,81,1
2020,1,1
2020,88,64
2023,129,13
2022,181,12
2022,2,2
2021,1,1
2023,1,1
2022,18,3
2021,4,4
2023,68,55
2020,8,2
2020,58,6
2023,5,1
2021,3,3
2023,10,4
2022,7,1
2022,21,9
2023,5,5
2021,25,9
2023,8,2
2023,21,15
2021,27,2
2022,30,1
2021,2,1
2023,61,2
2020,7,2
2021,1,1
2023,47,3
2021,8,8
2023,25,10
2023,5,2
2021,2,2
2023,9,3
2020,38,7
2022,4,3
2023,11,7
2022,25,10
2021,96,9
2021,129,85
2022,4,3
2021,1,1
2021,2,2
2022,20,2
2021,36,5
2021,104,26
2022,9,7
2022,3,2
2021,10,4
2022,8,1
2023,6,1
2020,2,2
2022,13,7
2022,8,3
2020,20,13
2021,13,2
2023,1,1
2021,4,3
2023,219,37
2020,6,5
2021,5,4
2023,47,4
2021,60,24
2020,30,1
2021,86,37
2021,107,93
2020,19,3
2020,8,3
2020,21,7
2020,2,2
2020,22,19
2020,12,8
2021,4,4
2021,3,1
2023,23,17
2021,8,7
2020,15,5
2021,4,2
2023,22,10
2022,40,29
2020,52,30
2023,25,3
2021,18,7
2023,91,6
2020,30,14
2020,5,1
2021,62,11
2021,100,7
2020,3,1
2023,17,1
2021,83,1
2021,63,52
2020,12,2
2020,4,3
2022,13,5
2020,27,20
2023,10,8
2020,49,2
2021,1,1
2022,25,22
2021,7,7
2020,6,3
2022,11,7
2021,5,3
2022,3,1
2021,31,11
2021,360,51
2023,11,3
2020,6,1
2020,168,27
2022,15,3
2021,17,10
2020,7,5
2023,132,8
2021,29,2
2023,15,10
2020,12,11
2023,43,33
2020,59,55
2021,5,5
2020,68,59
2021,5,2
2022,4,1
2020,4,4
2020,77,12
2020,18,15
2023,30,12
2021,12,2
2020,7,2
2022,64,5
2022,13,9
2021,24,16
2023,1,1
2022,19,15
2021,14,6
2023,8,4
2020,2,1
2020,68,55
2022,1,1
2021,44,29
2022,29,2
2021,32,20
2023,1,1
2020,28,2
2023,8,1
2021,2,1
2023,15,3
2022,2,1
2022,52,31
2023,5,4
2020,13,10
2022,1,1
2022,780,39
2022,2,1
2022,18,7
2023,104,7
2023,19,15
2020,43,2
2021,2,2
2021,7,1
2023,1,1
2022,55,8
2021,195,9
2021,185,150
2022,2,2
2021,113,20
2022,6,3
2023,15,8
2022,14,2
2020,2,2
2020,8,8
2022,8,7
2021,52,45
2023,138,8
2020,33,20
2020,24,3
2022,269,44
2022,58,17
2021,4,3
2022,19,16
2022,2,1
2021,1,1
2020,21,9
2021,26,1
2022,5,5
2022,11,1
2021,6,2
2021,4,4
2021,10,3
2021,10,6
2021,5,3
2020,1,1
2020,17,4
2021,660,118
2023,55,46
2021,36,33
2023,16,5
2021,31,4
2023,1,1
2022,170,28
2023,2,2
2022,48,7
2021,7,1
2023,30,15
2022,11,4
2022,6,1
2020,48,3
2023,48,32
2022,19,5
2022,1,1
2021,8,4
2023,14,1
2021,23,20
2022,8,4
2020,32,23
2022,12,8
2023,5,1
2020,20,20
2021,1,1
2022,3,2
2023,2,2
2020,65,9
2023,33,25
2022,22,2
2021,23,20
2020,6,2
2021,25,4
2020,23,1
2023,40,3
2020,51,47
2021,31,10
2022,12,8
2023,6,3
2023,108,71
2023,8,3
2020,12,3
2020,3,2
2022,4,4
2020,10,2
2023,115,74
2020,100,11
2020,3,2
2021,3,2
2023,8,7
2021,10,3
2022,4,1
2020,2,2
2020,5,4
2022,59,50
2023,16,11
2023,4,4
2023,13,9
2022,32,28
2020,24,12
2023,88,52
2021,6,1
2020,1,1
2020,46,2
2022,310,268
2021,1,1
2022,14,5
2020,5,1
2022,133,9
2021,3,1
2023,1012,222
2023,12,2
2020,1,1
2021,98,83
2023,13,1
2021,3,3
2021,4,2
2021,2,1
2021,22,2
2020,16,14
2022,17,8
2022,2,2
2022,9,3
2021,2,1
2023,84,9
2020,5,3
2023,384,59
2023,83,13
2021,7,6
2021,60,3
2022,13,6
2023,24,19
2020,81,9
2023,32,2
2023,17,6
2022,5,5
2022,8,3
2022,128,45
2023,21,16
2021,140,92
2023,17,12
2021,24,12
2020,10,1
2022,6,2
2020,37,3
2023,25,13
2020,42,2
2020,1,1
2020,15,5
2020,22,5
2022,244,26
2023,59,10
2023,20,3
2022,13,1
2020,2,2
2020,62,11
2023,24,15
2023,407,95
2022,61,8
2020,2,2
2023,7,1
2022,182,109
2021,28,22
2021,8,2
2022,40,5
2021,20,14
2021,8,2
2022,136,29
2022,114,26
2021,20,6
2020,36,35
2022,3,1
2022,129,9
2021,2,1
2023,13,3
2021,4,4
2020,1,1
2020,2,1
2022,9,9
2022,9,7
2023,63,19
2020,10,4
2023,24,16
2022,4,4
2021,10,8
2020,11,3
2023,11,8
2021,86,56
2020,8,2
2021,2,1
2020,8,7
2021,18,3
2021,8,8
2020,192,168
2023,118,10
2023,34,7
2023,13,2
2023,15,10
2021,10,8
2020,19,12
2021,4,4
2021,1,1
2023,15,1
2022,14,6
2023,71,5
2023,32,13
2021,17,17
2023,17,8
2021,56,3
2022,202,18
2021,18,1
2023,19,16
2022,7,6
2022,88,7
2021,20,3
2021,21,8
2023,95,82
2022,10,9
2021,1,1
2023,12,10
2023,123,13
2021,73,2
2020,71,64
2020,1,1
2023,32,17
2021,31,27
2023,6,5
2020,5,1
2020,6,1
2022,254,227
2020,12,10
2021,63,40
2021,103,20
2022,31,1
2023,17,2
2021,15,2
2020,73,43
2021,10,9
2021,44,3
2022,34,4
2020,14,7
2022,5,1
2022,30,4
2020,40,6
2021,5,4
2022,33,23
2020,52,24
2022,87,13
2020,38,26
2021,23,18
2022,52,43
2023,3,1
2021,397,73
2023,37,20
2020,38,23
2021,14,9
2021,5,1
2022,1,1
2020,88,53
2020,64,1
2020,5,5
2023,297,11
2023,10,5
2021,301,213
2021,59,3
2022,1,1
2023,80,68
2022,12,10
2021,17,2
2021,3,3
2022,43,29
2023,165,91
2020,140,101
2020,135,17
2022,2,2
2020,1,1
2022,32,4
2022,266,25
2021,18,15
2021,22,13
2023,29,1
2022,6,2
2022,35,1
2020,8,3
2021,2,1
2021,43,6
2021,157,134
2023,1,1
2023,44,6
2020,74,21
2020,68,40
2021,17,15
2021,1,1
2023,88,4
2021,3,1
2021,1,1
2021,11,6
2021,5,2
2021,4,4
2022,14,5
2023,21,8
2023,72,43
2022,4,3
2023,16,7
2021,93,8
2022,1,1
2020,21,21
2023,18,8
2021,12,2
2023,1,1
2021,1,1
2020,18,15
2022,166,103
2020,4,3
2022,69,7
2021,1,1
2022,13,8
2022,37,19
2022,67,14
2022,3,2
2020,1,1
2022,24,21
2023,5,4
2022,5,3
2021,75,14
2021,10,4
2023,21,10
2023,22,11
2022,21,6
2021,7,1
2023,7,5
2023,28,21
2022,9,9
2023,76,62
2022,11,7
2021,13,11
2023,40,4
2020,8,2
2022,62,13
2021,15,2
2022,11,3
2022,24,1
2022,20,20
2022,15,10
2020,46,3
2023,13,5
2022,15,1
2021,5,2
2022,2,2
2021,6,5
2020,9,2
2021,53,43
2021,4,1
2023,8,6
2022,4,4
2022,30,3
2022,17,13
2023,6,1
2020,4,1
2020,2,1
2020,3,3
2021,9,1
2023,13,10
2020,5,4
2022,15,15
2021,12,4
2023,67,40
2023,683,84
2021,2,2
2023,9,4
2021,15,4
2023,7,5
2020,2,2
2021,6,2
2022,3,3
2021,7,2
2023,11,7
2023,5,1
2023,21,13
2023,7,6
2020,97,15
2023,149,16
2021,2,2
2021,7,7
2021,8,6
2022,103,10
2022,98,21
2022,5,1
2021,112,31
2020,17,13
2022,136,7
2021,2,1
2022,10,3
2021,6,6
2021,48,12
2020,7,7
2021,10,10
2020,10,4
2023,43,31
2023,28,15
2021,3,1
2022,41,1
2022,60,1
2022,11,5
2022,12,12
2020,142,129
2022,75,7
2021,5,3
2020,64,50
2021,2,2
2022,5,2
2021,1,1
2020,5,2
2020,104,11
2020,18,4
2021,13,2
2020,4,3
2022,12,10
2022,8,2
2022,53,1
2021,13,1
2022,2,2
2022,53,19
2021,5,4
2020,11,9
2021,11,2
2022,50,25
2022,26,1
2022,10,6
2021,1,1
2021,13,4
2023,92,6
2023,86,2
2023,4,1
2023,1,1
2022,10,2
2023,157,115
2021,15,1
2021,4,1
2021,69,7
2020,2,2
2023,2,2
2023,17,16
2020,5,2
2023,95,75
2021,3,3
2022,211,132
2023,7,4
2021,48,3
2021,21,4
2022,8,3
2023,6,3
2020,10,10
2022,2,1
2021,24,15
2021,4,4
2023,4,2
2020,11,10
2020,3,2
2020,5,4
2022,5,2
2020,45,2
2023,85,7
2023,101,24
2022,73,4
2020,16,11
2020,33,3
2023,31,5
2023,19,7
2020,11,6
2021,9,9
2021,77,71
2023,6,1
2020,10,9
2021,26,24
2022,11,2
2023,5,2
2023,5,1
2023,4,2
2023,6,3
2023,35,28
2022,19,18
2020,70,51
2020,10,6
2020,5,5
2021,10,10
2020,1,1
2021,3,1
2023,1,1
2020,5,1
2022,19,6
2021,3,2
2023,7,3
2022,13,12
2023,7,7
2021,35,2
2020,2,2
2023,75,17
2020,132,85
2020,22,7
2023,13,12
2020,9,2
2022,146,16
2021,536,67
2022,25,3
2020,15,4
2021,9,3
2022,13,5
2021,1,1
2022,144,36
2021,3,1
2023,23,19
2023,9,6
2020,34,5
2023,16,1
2022,10,9
2023,4,3
2022,34,4
2021,50,11
2021,1,1
2020,12,3
2022,5,4
2021,4,4
2023,17,17
2021,231,21
2022,142,8
2023,8,3
2021,39,7
2021,6,1
2022,265,30
2023,199,11
2021,54,25
2021,3,3
2021,1,1
2023,12,11
2023,32,3
2021,54,11
2021,6,2
2022,56,12
2022,352,84
2020,8,2
2020,2,2
2021,9,6
2021,28,3
2023,94,3
2023,39,21
2022,1,1
2021,1,1
2022,4,2
2022,14,1
2021,50,28
2022,8,6
2023,168,104
2021,20,17
2020,1,1
2022,36,6
2022,5,1
2022,2,2
2021,10,6
2021,19,3
2021,115,77
2022,1,1
2022,11,9
2021,37,10
2023,8,6
2022,8,7
2021,2,1
2022,373,21
2022,61,17
2021,5,3
2023,30,25
2022,183,45
2021,6,6
2020,4,2
2020,18,5
2020,2,1
2021,36,5
2021,9,6
2022,13,9
2020,5,5
2023,9,5
2020,2,2
2022,18,12
2021,8,1
2022,58,2
2023,50,22
2022,513,72
2020,270,155
2021,11,6
2020,4,4
2022,154,16
2023,49,21
2021,14,5
2021,7,2
2020,3,3
2023,4,1
2020,20,13
2022,16,14
2023,13,6
2022,45,1
2021,12,1
2023,5,2
2023,64,13
2022,83,67
2022,13,3
2023,20,13
2021,259,235
2022,111,6
2020,3,2
2021,11,7
2022,3,1
2020,2,1
2021,62,4
2021,14,1
2023,50,8
2022,276,36
2023,51,1
2021,70,52
2022,13,4
2023,1,1
2023,4,3
2022,47,6
2023,78,3
2022,15,11
2022,167,124
2022,6,4
2020,92,21
2020,19,14
2021,771,44
2023,4,2
2022,14,7
2021,7,5
2022,11,7
2023,8,3
2023,11,5
2022,16,16
2021,16,10
2023,103,89
2023,20,1
2021,1,1
2021,1,1
2020,15,2
2020,33,27
2022,457,57
2021,44,17
2021,132,13
2020,24,22
2021,94,56
2020,22,20
2023,25,9
2023,46,4
2021,12,1
2021,7,3
2021,15,14
2023,64,2
2022,378,79
2023,3,3
2021,165,4
2022,5,3
2023,7,2
2023,6,1
2023,24,22
2021,6,6
2020,14,11
2023,70,8
2021,5,1
2021,54,28
2020,280,33
2020,6,2
2020,100,2
2023,1,1
2022,1,1
2023,12,5
2021,9,7
2023,452,90
2020,12,2
2022,95,65
2023,16,2
2023,26,9
2023,14,6
2023,4,3
2020,45,22
2021,6,3
2022,3,3
2021,8,7
2022,15,3
2020,2,2
2022,1,1
2020,15,7
2021,13,11
2022,6,3
2021,111,40
2021,2,1
2020,73,11
2022,40,2
2023,91,58
2021,15,9
2021,60,3
2021,12,2
2022,34,3
2021,74,14
2020,91,20
2023,4,2
2022,11,2
2022,14,3
2021,3,3
2020,132,5
2020,7,6
2023,14,9
2022,7,2
2022,464,54
2021,71,1
2022,68,62
2023,48,34
2023,177,152
2023,20,12
2022,8,7
2020,6,4
2020,51,5
2022,5,5
2020,134,54
2023,58,33
2022,32,22
2021,39,2
2021,6,3
2022,72,10
2022,392,357
2021,11,7
2021,27,18
2020,6,2
2020,4,1
2021,2,1
2021,323,81
2021,6,3
2020,42,3
2021,12,10
2023,13,9
2022,3,3
2021,71,48
2020,28,4
2021,3,3
2020,5,4
2021,12,12
2021,3,3
2022,17,13
2020,3,2
2021,24,24
2022,4,1
2021,10,6
2020,5,5
2021,97,54
2021,50,1
2021,489,72
2023,107,9
2023,68,3
2023,12,1
2020,23,3
2022,28,4
2020,137,76
2021,34,34
2023,129,92
2021,20,15
2021,1,1
2023,86,60
2020,80,4
2020,119,35
2022,21,12
2022,11,3
2022,35,28
2022,25,16
2023,24,9
2022,7,2
2022,44,26
2021,15,7
2022,76,48
2022,8,3
2022,1,1
2020,4,4
2023,68,1
2020,29,16
2021,7,1
2020,7,6
2022,19,18
2022,54,37
2021,2,2
2020,87,4
2021,5,2
2020,9,6
2020,124,37
2020,10,10
2023,278,20
2022,28,8
2023,40,33
2023,52,38
2020,42,7
2020,16,1
2020,20,4
2022,176,51
2023,1,1
2020,38,28
2022,8,6
2022,7,1
2020,28,27
2020,2,1
2021,36,27
2020,68,41
2023,16,5
2020,8,1
2020,2,1
2023,7,7
2020,17,8
2021,1,1
2022,27,22
2020,23,14
2022,6,1
2021,11,1
2021,12,6
2020,24,22
2022,18,17
2020,4,3
2020,6,4
2023,18,4
2021,7,1
2022,3,2
2022,164,152
2021,1,1
2021,1,1
2021,158,30
2021,1,1
2020,1,1
2022,3,1
2020,184,14
2021,12,3
2022,6,6
2020,3,3
2022,58,41
2020,16,2
2023,5,3
2022,389,70
2020,118,15
2021,17,13
2020,2,1
2020,10,8
2023,14,7
2023,403,45
2023,196,168
2020,29,16
2022,36,28
2022,3,2
2021,5,4
2022,3,1
2020,4,4
2021,13,2
2022,6,6
2021,3,2
2021,4,1
2020,4,4
2021,9,8
2023,4,4
2020,5,1
2020,75,4
2021,145,19
2022,46,24
2023,16,14
2021,1,1
2022,19,14
2022,12,3
2023,501,452
2023,2,2
2023,12,6
2021,1,1
2023,2,2
2023,4,4
2022,7,5
2023,8,4
2023,76,1
2023,37,24
2022,23,1
2021,9,8
2021,54,3
2020,22,13
2023,43,37
2022,5,3
2023,1,1
2021,27,10
2020,5,4
2022,74,3
2023,136,6
2021,10,4
2022,33,1
2021,46,1
2020,18,12
2022,4,4
2021,95,9
2022,55,4
2021,1,1
2020,1,1
2023,285,17
2020,106,87
2020,38,4
2020,109,12
2022,2,2
2023,1163,56
2023,11,7
2020,7,1
2020,14,5
2021,27,1
2023,10,1
2022,28,9
2021,9,1
2021,14,12
2022,34,6
2023,1,1
2022,13,7
2023,34,1
2020,24,19
2020,10,3
2020,11,3
2022,7,2
2023,94,71
2023,216,24
2020,30,9
2023,1,1
2023,2,2
2022,5,2
2021,20,7
2022,1,1
2021,25,17
2021,5,5
2023,17,12
2021,16,14
2020,321,109
2020,10,9
2020,71,62
2022,150,121
2023,21,5
2023,1,1
2023,6,4
2023,166,11
2021,1,1
2020,70,2
2022,12,10
2021,5,3
2020,2,1
2020,78,45
2022,14,5
2023,5,1
2021,48,17
2021,10,8
2020,10,10
2021,18,1
2022,69,52
2021,36,2
2021,5,2
2022,19,17
2022,145,95
2021,73,15
2022,85,8
2022,1,1
2020,49,9
2020,100,96
2021,1,1
2021,7,1
2023,74,62
2023,52,37
2023,38,3
2022,4,3
2022,12,5
2022,71,25
2023,10,10
2021,15,10
2021,4,2
2022,10,1
2021,8,5
2021,114,27
2021,10,9
2021,10,5
2021,170,11
2021,12,4
2020,36,20
2021,248,157
2022,180,47
2022,35,3
2023,21,11
2022,4,1
2023,11,4
2023,27,7
2022,18,16
2020,24,20
2021,166,109
2020,10,3
2022,47,6
2022,106,2
2020,18,4
2021,33,8
2021,47,1
2021,47,13
2020,5,2
2023,29,13
2021,154,21
2020,4,3
2022,3,1
2023,6,6
2023,48,3
2020,1,1
2023,3,1
2023,226,167
2023,21,18
2021,73,4
2021,9,4
2021,12,4
2023,22,13
2021,7,4
2023,44,14
2023,61,32
2021,36,1
2021,111,8
2020,6,2
2023,3,3
2022,491,82
2023,40,28
2023,16,5
2020,12,6
2022,59,4
2020,40,3
2022,1,1
2021,4,2
2020,14,5
2023,39,1
2020,5,3
2022,47,4
2021,11,5
2022,4,4
2023,101,5
2021,10,5
2022,12,5
2021,1,1
2022,64,42
2020,9,8
2023,8,8
2023,11,4
2022,19,8
2020,59,23
2022,38,32
2020,4,1
2021,6,3
2020,16,2
2022,9,8
2020,254,76
2021,7,7
2021,23,8
2022,14,13
2021,2,2
2022,18,12
2022,25,1
2020,17,14
2022,62,38
2020,10,7
2020,215,46
2022,3,2
2023,79,4
2022,3,1
2021,437,42
2022,93,55
2021,3,1
2022,5,2
2020,3,1
2021,84,74
2023,1,1
2022,19,13
2020,21,10
2022,7,1
2022,1,1
2023,159,28
2022,10,2
2022,1,1
2022,46,13
2023,122,108
2020,39,36
2021,4,3
2022,45,3
2022,5,3
2021,1,1
2020,49,7
2022,148,9
2023,11,4
2020,87,18
2023,5,3
2021,18,10
2022,2,2
2023,5,2
2020,6,5
2021,8,4
2023,16,7
2022,13,2
2022,8,2
2020,78,7
2023,3,1
2021,31,27
2021,42,38
2020,6,2
2022,120,90
2020,176,33
2020,17,12
2023,17,15
2022,2,2
2023,87,3
2023,39,7
2023,166,36
2022,7,2
2022,27,21
2023,5,1
2021,8,3
2021,22,5
2022,56,6
2021,7,1
2021,3,1
2020,1,1
2020,18,9
2020,3,1
2022,70,19
2022,13,2
2022,11,1
2022,6,3
2023,53,26
2022,15,8
2022,162,10
2023,48,22
2023,70,3
2022,1,1
2023,17,5
2020,3,1
2022,83,4
2020,108,12
2023,24,2
2020,19,14
2020,1,1
2023,41,6
2021,5,3
2021,5,2
2023,66,53
2023,12,3
2021,4,1
2020,9,6
2023,14,4
2023,67,10
2023,19,4
2021,4,2
2023,147,122
2020,4,1
2021,110,72
2020,54,47
2020,24,13
2021,25,19
2021,4,4
2023,20,5
2020,3,3
2020,10,2
2023,4,3
2022,16,3
2021,15,11
2021,11,5
2022,4,1
2021,8,5
2020,3,2
2023,4,2
2023,26,16
2020,97,8
2022,4,3
2020,79,14
2020,11,11
2021,234,21
2021,16,15
2022,3,2
2021,3,3
2023,45,1
2020,12,11
2022,14,7
2020,120,41
2022,137,19
2023,1,1
2021,1,1
2022,4,3
2020,375,69
2022,30,20
2022,236,17
2023,2,1
2023,5,3
2022,204,8
2022,7,7
2020,9,9
2020,122,13
2021,13,9
2020,126,31
2022,2,2
2023,125,2
2021,10,5
2022,78,7
2022,1,1
2020,23,6
2021,4,1
2021,53,4
2020,9,3
2021,6,3
2023,4,2
2021,149,4
2023,175,6
2020,9,7
2021,16,2
2020,1,1
2022,13,2
2022,2,1
2021,3,2
2020,15,11
2021,6,6
2020,4,3
2020,9,8
2023,4,2
2023,101,15
2020,63,6
2022,25,2
2020,41,34
2022,10,1
2021,41,21
2020,3,3
2020,2,2
2023,24,2
2023,9,6
2022,91,58
2021,5,2
2022,6,2
2023,67,47
2021,192,126
2022,7,1
2020,107,33
2020,31,22
2021,312,67
2023,42,32
2023,177,113
2023,13,3
2023,11,10
2021,14,10
2022,6,5
2023,54,20
2022,37,21
2022,6,3
2022,73,55
2021,2,2
2021,17,15
2021,2,2
2020,6,2
2021,13,9
2020,5,1
2021,41,2
2023,87,58
2022,104,67
2023,2,1
2021,10,2
2023,105,73
2021,2,2
2021,39,5
2021,110,3
2023,5,4
2022,16,14
2023,4,2
2023,8,6
2021,46,10
2020,2,1
2020,139,7
2023,4,4
2023,5,3
2020,209,145
2023,31,20
2021,4,4
2022,1,1
2023,4,4
2022,1,1
2020,2,2
2022,2,1
2020,23,10
2023,23,10
2020,12,9
2022,5,3
2022,10,6
2021,10,8
2021,39,31
2021,127,70
2020,4,2
2021,77,8
2022,13,10
2022,2,1
2020,87,27
2021,68,56
2023,26,16
2023,7,4
2022,19,11
2021,83,54
2020,199,120
2023,10,3
2023,34,22
2023,3,3
2022,95,7
2021,3,2
2020,27,22
2020,40,16
2020,3,2
2020,89,71
2021,15,2
2020,4,2
2023,72,4
2022,4,3
2023,47,37
2023,179,56
2022,25,13
2021,49,29
2020,114,83
2023,22,9
2022,56,38
2023,123,8
2022,4,3
2023,18,2
2020,311,82
2023,42,2
2022,33,3
2020,51,45
2020,11,3
2020,2,2
2021,169,29
2020,1,1
2022,15,8
2023,16,14
2023,20,13
2022,1,1
2021,8,5
2022,11,3
2020,89,44
2020,10,10
2021,9,3
2021,13,12
2022,114,72
2020,128,8
2021,2,1
2022,21,8
2023,11,4
2021,108,26
2020,2,2
2023,23,2
2020,5,2
2023,12,7
2021,21,18
2022,12,5
2023,79,5
2022,2,1
2020,51,16
2020,1,1
2022,3,3
2023,103,5
2021,2,1
2022,9,6
2020,1,1
2022,2,1
2020,75,53
2021,1,1
2023,23,13
2021,14,6
2023,4,2
2023,4,2
2023,13,1
2020,15,7
2023,31,25
2020,1,1
2020,4,3
2022,52,3
2020,1,1
2021,5,3
2023,33,7
2023,84,24
2020,38,3
2020,143,10
2023,5,1
2023,37,5
2021,2,1
2022,112,78
2021,4,3
2020,7,3
2021,9,4
2023,15,5
2022,35,9
2023,27,3
2020,231,47
2021,1,1
2022,97,77
2022,17,13
2021,30,19
2023,1,1
2023,114,8
2023,1,1
2023,688,61
2020,2,2
2022,33,6
2022,217,156
2020,196,36
2021,109,94
2021,431,84
2021,8,1
2022,5,1
2023,53,6
2021,2,2
2023,2,1
2021,2,1
2021,18,6
2022,26,19
2023,40,37
2021,77,9
2022,22,7
2021,2,2
2022,2,2
2021,1,1
2020,86,8
2020,1,1
2021,1,1
2021,30,6
2021,127,72
2023,129,113
2022,249,9
2023,48,2
2020,12,3
2023,94,84
2022,13,3
2022,1,1
2022,5,2
2022,10,6
2022,100,2
2022,4,4
2022,108,6
2021,1,1
2022,18,8
2021,22,4
2021,20,2
2021,31,18
2023,11,1
2020,3,1
2022,2,2
2020,3,3
2022,141,92
2022,151,13
2021,7,7
2020,1,1
2021,36,30
2020,160,41
2023,69,41
2021,126,84
2022,52,49
2021,3,1
2023,9,4
2022,15,2
2020,1,1
2023,1,1
2021,20,2
2022,54,12
2021,7,7
2021,28,10
2023,11,8
2022,73,10
2021,43,21
2020,33,26
2022,184,131
2023,5,1
2021,2,2
2020,152,19
2021,12,3
2022,5,5
2020,6,1
