Fiscal_Year,Amount
2021,546.6
2021,404.22999999999996
2021,1412.91
2021,1123.85
2021,222.73
2021,1918.56
2021,25482.149999999998
2021,1787.11
2021,4706.14
2021,8270.62
2021,80739.18000000001
2021,37338.729999999996
2021,818.16
2021,103221.20999999999
2021,1945.3799999999999
2021,371430.18
2021,12555.49
2021,8951.67
2021,37.449999999999996
2021,16821.19
2021,18608.2
2021,11894.58
2021,808.71
2021,5152.46
2021,2029.76
2021,5711.94
2021,109452.14
2021,98479.11
2021,192291.7
2021,41559.46
2021,4321.360000000001
2021,2.8
2021,364.52
2021,30
2021,3354.4900000000002
2021,901.5
2021,9499.349999999999
2021,2587.01
2021,69556.32
2021,10004.240000000002
2021,38.01
2021,21191.52
2021,30922.940000000002
2021,410.8
2021,7907.94
2021,241423.51
2021,89289.23999999999
2021,64408.75
2021,217695.14
2021,291.81
2021,5565.48
2021,844.75
2021,30
2021,3547.23
2021,2898
2021,7916.55
2021,7270.429999999999
2021,49955.229999999996
2021,620
2021,14394.81
2021,413578.75
2021,805.4399999999999
2021,44330.3
2021,333468.09
2021,1883.1499999999999
2021,206255.84
2021,837538.3200000001
2021,820.39
2021,1860.6699999999998
2021,193.9
2021,16665.93
2021,80.35
2021,31630.73
2021,59559.77
2021,23834.59
2021,48853.02
2021,138850.91999999998
2021,148895.84999999998
2021,1655583.56
2021,7925396.04
2021,155881.67
2021,33023.55
2021,9375.98
2021,4985.87
2021,7469.820000000001
2021,55726.78999999999
2021,25937.18
2021,2561.58
2021,52077.53
2021,248.95000000000002
2021,993.38
2021,233.33
2021,36.64
2021,476.71999999999997
2021,65507.659999999996
2021,1955.3
2021,185407.34999999998
2021,4585.7
2021,466734.42000000004
2021,252.19
2021,12683.78
2021,10766.89
2021,8909.65
2021,38614.87
2021,48750.61
2021,215.06
2021,-0.01
2021,139501.51
2021,3524.32
2021,1147349.93
2021,305159
2021,489.06
2021,7461.1900000000005
2021,4362.95
2021,326539.16
2021,2191.08
2021,50
2021,2345.2
2021,4014.4300000000003
2021,25.779999999999998
2021,3354.4500000000003
2021,1118.1799999999998
2021,9499.349999999999
2021,3166.4500000000003
2021,69255.9
2021,10205.83
2021,2877.24
2021,15019.78
2021,9357.04
2021,188.78
2021,4916.91
2021,10196.33
2021,92674.53
2021,234861.66
2021,259441.3
2021,9109.449999999999
2021,2.8
2021,815.51
2021,52432.57
2021,266.91999999999996
2021,-650.13
2021,709.92
2021,104.46000000000001
2021,6119.17
2021,719.87
2021,46.74
2021,59
2021,551776.02
2021,77868.48
2021,74351.14
2021,28575.54
2021,171717.81
2021,-867645.31
2021,328064.97000000003
2021,941081.08
2021,3756186.42
2021,4017.4
2021,17771.16
2021,14453.49
2021,82469.7
2021,86.9
2021,563.15
2021,1326.6
2021,79523.57
2021,1069.1899999999998
2021,101139.40999999999
2021,8619.34
2021,24960.960000000003
2021,31788.460000000003
2021,18271.84
2021,386.69
2021,89392.26
2021,996599.25
2021,19297.809999999998
2021,235636.52
2021,433514.44
2021,6570786.1
2021,4829.81
2021,199087.23
2021,10979.3
2021,474.86
2021,389065.59
2021,11945.69
2021,93459
2021,12324.28
2021,34295.83
2021,186398.36
2021,9794.4
2021,28859.54
2021,310.14000000000004
2021,11538.81
2021,-19210.03
2021,335522.19
2021,1201561.93
2021,4847.41
2021,4458.52
2021,2828.9500000000003
2021,18118.22
2021,14144.640000000001
2021,525.24
2021,346061.4
2021,1888.22
2021,5526.57
2021,5.6
2021,550
2021,165.78
2021,1030.6499999999999
2021,30
2021,97371.4
2021,2538.3
2021,275501.1
2021,7128.660000000001
2021,1289420.7
2021,16620.71
2021,180205.56
2021,3726.4300000000003
2021,937.9599999999999
2021,6420.38
2021,65373.13
2021,218540.79
2021,15367.49
2021,34699.13
2021,159457.22
2021,152430.24000000002
2021,509076.62
2021,1354.27
2021,-241500
2021,94238.42
2021,10232372.02
2021,87072.57
2021,74120.39
2021,725.42
2021,11666.96
2021,661.25
2021,121787.51
2021,34203.98
2021,1923.95
2021,12427.06
2021,143255.96
2021,4694.620000000001
2021,44111.36
2021,1558.28
2021,23040.57
2021,594.26
2021,41.18
2021,4515.7699999999995
2021,1989.08
2021,17149.37
2021,49247.92
2021,4472.54
2021,958.66
2021,791701.23
2021,26388.38
2021,-178.08
2021,91.5
2021,779.9599999999999
2021,5731.820000000001
2021,3212.3900000000003
2021,152.01
2021,200984.41999999998
2021,159931.3
2021,834885.7699999999
2021,667.76
2021,-43861302.94
2021,-549241.08
2021,-5000.35
2021,9619.94
2021,188095.54
2021,7449.55
2021,503566.48000000004
2021,3903744.75
2021,45338408.78
2021,141422.81
2021,3539.71
2021,180324.25
2021,45256.44
2021,1731.32
2021,6086826.21
2021,48448.119999999995
2021,1256.1
2021,136195.02
2021,3509.9300000000003
2021,570109.98
2021,7119.120000000001
2021,550.1
2021,23256.75
2021,3316.63
2021,125352.20999999999
2021,23735.2
2021,21670.68
2021,1381.02
2021,6866.24
2021,22332.19
2021,116045.32
2021,111.99000000000001
2021,314.83
2021,-17149.6
2021,-3
2021,4653974.55
2021,19169.87
2021,73607.97
2021,1582.75
2021,10416.39
2021,2140.8300000000004
2021,48941.04
2021,540.31
2021,33632.49
2021,172.99
2021,4182.34
2021,1078.95
2021,2986.67
2021,10.1
2021,138118.31999999998
2021,59480.119999999995
2021,21179.74
2021,92.94000000000001
2021,1596.6899999999998
2021,168405.03
2021,60128
2021,16942.12
2021,1964.1699999999998
2021,3925014.69
2021,241.70999999999998
2021,3731.16
2021,795381.6699999999
2021,156549.14
2021,228573.69
2021,21963.960000000003
2021,5237.02
2021,20863.43
2021,4670.42
2021,358171.38
2021,2.8
2021,2803.98
2021,138353.94
2021,20577.609999999997
2021,972.25
2021,19879.68
2021,1166.29
2021,2910.32
2021,394.06
2021,8421.3
2021,242.28
2021,60
2021,4226.95
2021,1118.1799999999998
2021,11993.859999999999
2021,3166.4500000000003
2021,51562.810000000005
2021,10223.01
2021,1796.6699999999998
2021,3325.05
2021,118
2021,264.56
2021,5288.5
2021,10607.84
2021,95434.1
2021,92674.53
2021,250775.34999999998
2021,1681.6299999999999
2021,34280.49
2021,50475.21
2021,838
2021,191646.33
2021,320485.46
2021,107499.14
2021,395199.56
2021,978.51
2021,7059.94
2021,5803.6
2021,167025.9
2021,12798854.850000001
2021,366536.85
2021,20126.25
2021,8408.32
2021,130.76999999999998
2021,19963.29
2021,30.55
2021,1133.37
2021,535.2
2021,4147.25
2021,233
2021,566.88
2021,14464.730000000001
2021,508.76
2021,100000
2021,1111.94
2021,20.71
2021,402.1
2021,14026.77
2021,267.46
2021,357.7
2021,1118.1299999999999
2021,19235.06
2021,99765.08
2021,3166.4500000000003
2021,33734.33
2021,224553.23
2021,185.12
2021,73754.83
2021,358.64000000000004
2021,68392.98999999999
2021,92840.14
2021,-3117.38
2021,43838.56
2021,40745.33
2021,-73754.83
2021,277866.35
2021,463.87
2021,4.58
2021,1121.09
2021,19363.440000000002
2021,19855.45
2021,918.8
2021,45895.840000000004
2021,297.86
2021,1165.6599999999999
2021,588.2800000000001
2021,8373.94
2021,324798.96
2021,879.6
2021,55.83
2021,20105.24
2021,6314.79
2021,992.93
2021,6918.42
2021,60
2021,29379.09
2021,3354.44
2021,83277.67000000001
2021,9499.349999999999
2021,410398.72000000003
2021,23677.56
2021,2588.7
2021,12322.12
2021,953.2800000000001
2021,366573.35
2021,213185.87999999998
2021,50895.8
2021,102869.42
2021,5710.63
2021,10981.31
2021,21139.34
2021,3279371.9899999998
2021,230022.69
2021,21076.88
2021,13991.449999999999
2021,8358.4
2021,585.6700000000001
2021,272.71999999999997
2021,1644.1799999999998
2021,183.17
2021,4021.04
2021,10708.82
2021,53224.78
2021,298.4
2021,219213.52
2021,420369.8
2021,398612.7
2021,18912.64
2021,79323.54
2021,33316.78999999999
2021,333.88
2021,-92006.51
2021,550056.54
2021,5937997.92
2021,1498880.9
2021,71619.42
2021,15811.33
2021,3684.21
2021,9434.49
2021,3154.11
2021,5167.1900000000005
2021,3444.12
2021,8006.2
2021,97.7
2021,1184.6499999999999
2021,4922.05
2021,27750.440000000002
2021,2970.24
2021,5423.53
2021,12330.640000000001
2021,200
2021,152.87
2021,15307.76
2021,32.58
2021,18486.41
2021,542538.72
2021,5099.13
2021,663830.04
2021,242.45000000000002
2021,3094.3900000000003
2021,11465.99
2021,1864364.97
2021,621.3
2021,7132.73
2021,92824.6
2021,5307456.659999999
2021,8449.29
2021,163.04
2021,85190.95
2021,20916.960000000003
2021,178.86
2021,241318.87999999998
2021,58908.659999999996
2021,411.35
2021,1125637.08
2021,138009.87999999998
2021,22195.87
2021,1032.6499999999999
2021,2171.56
2021,633.23
2021,25154.38
2021,-30.69
2021,47.660000000000004
2021,672.2
2021,3492.19
2021,1101922.3800000001
2021,912028.81
2021,162470.24000000002
2021,905.73
2021,692.3399999999999
2021,5177.54
2021,-242956.54
2021,167025.9
2021,8773253.84
2021,1382416.97
2021,6650.64
2021,11631.859999999999
2021,676.7800000000001
2021,26
2021,1771.3899999999999
2021,1221.6499999999999
2021,292.67
2021,261.7
2021,1490.78
2021,712.76
2021,13035.6
2021,221.13
2021,194.26
2021,120219.37000000001
2021,5703.110000000001
2021,405.57
2021,340519.37
2021,14691.62
2021,950.3299999999999
2021,1630119.31
2021,36181.619999999995
2021,-1675.78
2021,6630.74
2021,87034.34
2021,936857.5
2021,12660.240000000002
2021,2746.4900000000002
2021,13555.2
2021,119360.86
2021,14779.359999999999
2021,115198.22
2021,12100.54
2021,1118.72
2021,51007.4
2021,5265.53
2021,895.49
2021,142.46
2021,4192.95
2021,363.36
2021,42071.49
2021,151183.94999999998
2021,3136.79
2021,1202.41
2021,135433.07
2021,57657.09
2021,50217.06
2021,967.53
2021,160077.27000000002
2021,141999.74000000002
2021,2298.8500000000004
2021,762622.25
2021,434255.85
2021,33487.119999999995
2021,3847.84
2021,20628.75
2021,7055.09
2021,6755.6
2021,32779.659999999996
2021,472
2021,11253.31
2021,30421.25
2021,7376.9
2021,107013.13
2021,1364.93
2021,4232.34
2021,55049.4
2021,82352.4
2021,52493.11
2021,296612.95
2021,821.56
2021,4678.06
2021,9234.29
2021,65455.07
2021,225298
2021,278158.66
2021,17500
2021,112400
2021,622520
2021,544600
2021,212093.28
2021,3574.32
2021,94963.45
2021,144482.26
2021,139582.03
2021,195250.53
2021,2043.11
2021,6127.54
2021,-396666.45
2021,-544600
2021,600754.49
2021,-48039.96
2021,1018700
2021,64000
2021,193280.4
2021,223660.67
2021,1604300
2021,7400
2021,149168.18
2021,1994000
2021,180100
2021,-82500
2021,544600
2021,5159.28
2021,432068.73000000004
2021,22888.24
2021,14401.31
2021,1213223.54
2021,54100.99
2021,69227.57
2021,3117110.61
2021,14390.97
2021,1668.31
2021,43152.65
2021,54
2021,288.3
2021,23560.53
2021,188784.97999999998
2021,467029.92000000004
2021,8040.03
2021,586.9599999999999
2021,217.83
2021,10876.19
2021,429571.05
2021,204122.87
2021,-296956.96
2021,-28412.89
2021,1772.1399999999999
2021,1030.91
2021,11039.89
2021,2699.4300000000003
2021,52282.86
2021,1950.6399999999999
2021,7611.08
2021,1107.72
2021,8220.56
2021,1009.2700000000001
2021,1669.3799999999999
2021,-787227.6
2021,29852.05
2021,161943.19
2021,474980.06
2021,-35.660000000000004
2021,82.9
2021,8860.4
2021,3281.3500000000004
2021,4976.469999999999
2021,116.07
2021,600
2021,10349.03
2021,241.97
2021,28619.8
2021,447.59
2021,116060.84
2021,16414.64
2021,133.32000000000002
2021,2590.8
2021,183
2021,101.76
2021,-1904030.81
2021,1126451.54
2021,1234608.42
2021,16523.280000000002
2021,23.56
2021,50369.950000000004
2021,143494.69
2021,2899.14
2021,5887.3
2021,193.2
2021,15345.210000000001
2021,1899.22
2021,3857.54
2021,18.650000000000002
2021,28356.280000000002
2021,74106.72
2021,509404.72000000003
2021,424800
2021,1335636
2021,446044
2021,-205000
2021,12665.8
2021,78721.53
2021,-22896
2021,-5
2021,2718519.9899999998
2021,1888.29
2021,12441.41
2021,8086.35
2021,103347.48999999999
2021,223762.84999999998
2021,2303.7799999999997
2021,7475.58
2021,1215.22
2021,333.11
2021,1560.31
2021,4.58
2021,5956.1500000000005
2021,1118.1299999999999
2021,3166.4500000000003
2021,829.15
2021,194730.08
2021,2030.83
2021,3.6
2021,586.11
2021,173.8
2021,30
2021,2236.3100000000004
2021,972.76
2021,24210.920000000002
2021,625173.3200000001
2021,205000
2021,907.24
2021,1485.32
2021,6332.9
2021,4141.18
2021,53297.51
2021,9170.43
2021,2404.59
2021,1756.56
2021,91.47
2021,7123.88
2021,1423.99
2021,7412.55
2021,76824.38
2021,210308.09
2021,142114.56
2021,3682.9500000000003
2021,23260.09
2021,1656.4
2021,175.6
2021,25.439999999999998
2021,523.07
2021,116.93
2021,551.69
2021,922.4
2021,30
2021,73.74000000000001
2021,10429.11
2021,3699.3900000000003
2021,595.81
2021,-670776.87
2021,126650.48
2021,9872
2021,175210.36
2021,1206.31
2021,68.71000000000001
2021,301.98999999999995
2021,112272.23
2021,1273399.82
2021,-2032445.22
2021,34718.48
2021,280111.69
2021,152294.81999999998
2021,683513.7799999999
2021,-1221707.22
2021,85464.19
2021,412.12
2021,426068.85
2021,-34651.37
2021,557.41
2021,352.8
2021,27441.980000000003
2021,20995
2021,2581
2021,15.219999999999999
2021,953.64
2021,-1168841.62
2021,13604.82
2021,500
2021,13218.62
2021,60178.54
2021,4725.1900000000005
2021,75723.55
2021,-287951
2021,65490.04
2021,-0.01
2021,22174.87
2021,45870.350000000006
2021,94196.88
2021,18137.309999999998
2021,25992.52
2021,2983.8100000000004
2021,209776.46
2021,422.83
2021,-1696849.6400000001
2021,2116.7
2021,762.16
2021,32098.17
2021,1163.85
2021,8157.63
2021,2147.8300000000004
2021,-64981.74
2021,1602.58
2021,55.97
2021,7259.56
2021,45400.340000000004
2021,547966.8500000001
2021,1819.8799999999999
2021,-602391.5
2021,14520.640000000001
2021,1458.78
2021,4699.99
2021,4406.21
2021,176.23999999999998
2021,3257.46
2021,1768.5
2021,1556.93
2021,51700.98
2021,988.74
2021,-234105.2
2021,41223.94
2021,500
2021,3947.86
2021,2092.4
2021,15088
2021,1641.6599999999999
2021,84049.43
2021,64613.159999999996
2021,101138.97
2021,0.01
2021,116.79
2021,-637541.05
2021,1100
2021,7647.1900000000005
2021,5973.87
2021,-1837727.97
2021,5410.87
2021,10392.18
2021,5738.360000000001
2021,267489.41000000003
2021,-267489.41000000003
2021,-2249.63
2021,1592.29
2021,454.01
2021,12837.78
2021,1423.62
2021,302.1
2021,104954.64
2021,25052.75
2021,702.42
2021,5044.7699999999995
2021,270.15000000000003
2021,361.22999999999996
2021,169.28
2021,17314.91
2021,663.76
2021,10179.15
2021,-69860.02
2021,77910.8
2021,14624.09
2021,1595.04
2021,20844.85
2021,-625621.8600000001
2021,909.88
2021,1521.6399999999999
2021,20382.69
2021,624.3499999999999
2021,255501.2
2021,507670.98000000004
2021,20301.12
2021,-2220903.21
2021,66032.06
2021,762666.8400000001
2021,152799.75
2021,103252.7
2021,-753437.8300000001
2021,132064.12
2021,429957.83999999997
2021,280506.53
2021,-302005.96
2021,432671.31
2021,179357.08
2021,23384.45
2021,-706302.54
2021,1136.1599999999999
2021,2904.71
2021,1513.22
2021,2469.08
2021,3592.68
2021,174.47
2021,-428428.33
2021,12906.31
2021,111840
2021,90108.48
2021,110500.95999999999
2021,70298.33
2021,-393018.4
2021,984.53
2021,370.56
2021,18823.84
2021,75851.04
2021,1570.1599999999999
2021,271.35
2021,-728930.7699999999
2021,11826.96
2021,300
2021,1044.42
2021,284.17
2021,644.13
2021,731.06
2021,1535.6699999999998
2021,1863.85
2021,2877.75
2021,22896
2021,90499.70999999999
2021,16004.16
2021,-171082.15
2021,13410.33
2021,26434.920000000002
2021,826.26
2021,593.4499999999999
2021,2136.11
2021,1619.78
2021,3902.7799999999997
2021,9147.2
2021,3195.54
2021,340912.8
2021,87306.12000000001
2021,1971.43
2021,6761.820000000001
2021,-595358.01
2021,43204.619999999995
2021,83931.56
2021,50369.48
2021,-620324.3200000001
2021,9730.230000000001
2021,3317.04
2021,210.05
2021,778.2800000000001
2021,23216.109999999997
2021,3591.94
2021,597.8199999999999
2021,10378.61
2021,6042.3
2021,575.89
2021,5125.08
2021,1904.05
2021,27619.440000000002
2021,159865.16
2021,973.73
2021,3272.68
2021,6022.13
2021,-32000
2021,5039837.07
2021,68404.47
2021,242544.37999999998
2021,2088.67
2021,121.84
2021,60084.24
2021,12947.48
2021,4.9
2021,10.4
2021,1472.6899999999998
2021,32225.37
2021,5510.13
2021,856.04
2021,302
2021,414.57
2021,1095.09
2021,1564.6399999999999
2021,25731.780000000002
2021,72883.57
2021,329764.93000000005
2021,9039.11
2021,369.32
2021,45792
2021,1364.57
2021,23734.7
2021,69235.25
2021,2832.53
2021,3362.4500000000003
2021,10885.78
2021,12553.720000000001
2021,120110.03
2021,15702.91
2021,175528.31
2021,362336.97000000003
2021,1909890.7
2021,28231865.06
2021,1791.6399999999999
2021,3717.8
2021,97083.14
2021,3337
2021,279819.64999999997
2021,2.8
2021,5535.38
2021,231769.7
2021,7082.53
2021,2000
2021,2211.38
2021,16.22
2021,590.21
2021,89.27
2021,850.72
2021,1275.1799999999998
2021,513.8199999999999
2021,379929.45
2021,98239.08
2021,1685.1499999999999
2021,4530.24
2021,14520.04
2021,1414.3
2021,12785.46
2021,732.55
2021,44.54
2021,92.88
2022,28990100
2022,2683400
2022,0
2022,0
2022,12646800
2022,0
2022,0
2022,5502500
2022,2729800
2022,0
2022,0
2022,1149900
2022,17030300
2022,0
2022,300000
2022,0
2022,0
2022,665800
2022,-25413700
2022,0
2022,206900
2022,-3500000
2022,0
2022,-7652300
2022,0
2022,0
2022,540000
2022,2430300
2022,150000
2022,0
2022,32000
2022,0
2022,4000000
2022,0
2022,930000
2022,20766000
2022,2016700
2022,0
2022,12282600
2022,0
2022,0
2022,0
2022,0
2022,0
2022,5000
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,54500
2022,0
2022,0
2022,10800
2022,7200
2022,398600
2022,0
2022,262200
2022,0
2022,988600
2022,30600
2022,1800
2022,20400
2022,268000
2022,1171700
2022,0
2022,0
2022,258200
2022,0
2022,277600
2022,162400
2022,191500
2022,-3500000
2022,0
2022,-1500
2022,-1808400
2022,0
2022,-1516900
2022,0
2022,-24667000
2022,-1513000
2022,-3700000
2022,-700000
2022,-50000
2022,-15000
2022,0
2022,0
2022,141700
2022,-3000
2022,-190000
2022,-2211900
2022,0
2022,-608000
2022,-130000
2022,0
2022,-403000
2022,-12500
2022,-10750000
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,24667000
2022,0
2022,0
2022,0
2022,0
2022,0
2022,203100
2022,65700
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,15000
2022,0
2022,200
2022,0
2022,200
2022,0
2022,4500
2022,4900
2022,38100
2022,0
2022,0
2022,10800
2022,0
2022,0
2022,0
2022,0
2022,330700
2022,257300
2022,404800
2022,0
2022,747200
2022,0
2022,339700
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,3200
2022,0
2022,0
2022,0
2022,0
2022,3200
2022,-1200
2022,187200
2022,0
2022,0
2022,-297600
2022,-545800
2022,0
2022,0
2022,272500
2022,-1737400
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,-1736100
2022,-504700
2022,0
2022,-274700
2022,-458900
2022,12380400
2022,2316800
2022,425200
2022,-7487800
2022,0
2022,0
2022,2813400
2022,0
2022,2371500
2022,0
2022,17387800
2022,0
2022,0
2022,0
2022,9203200
2022,7192800
2022,2113800
2022,0
2022,25300
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,641600
2022,43000
2022,75000
2022,75000
2022,346200
2022,65700
2022,0
2022,32000
2022,175000
2022,1275400
2022,86100
2022,475000
2022,2144200
2022,104100
2022,100000
2022,8568600
2022,0
2022,0
2022,3899900
2022,98900
2022,-500000
2022,-1000000
2022,-1000000
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,1773700
2022,0
2022,184700
2022,0
2022,50000
2022,0
2022,0
2022,4000
2022,500
2022,0
2022,0
2022,100000
2022,5300
2022,45000
2022,151000
2022,50000
2022,20000
2022,0
2022,0
2022,12500
2022,41200
2022,803700
2022,701000
2022,7500
2022,1442700
2022,133000
2022,0
2022,55000
2022,46700
2022,881200
2022,244000
2022,0
2022,456600
2022,50000
2022,125000
2022,681500
2022,60000
2022,5000
2022,35100
2022,19000
2022,10000
2022,115000
2022,149000
2022,45800
2022,423000
2022,105200
2022,2655600
2022,1411300
2022,20000
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,1691500
2022,910800
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,0
2022,5700000
2022,1300
2022,2300
2022,300
2022,2600
